Record_ID,Sale_Date,Year,Quarter,Month_Name,Month_Num,Therapeutic_Area,Product_Name,Formulation,Region,Sales_Channel,Pipeline_Stage,Sales_Rep,Customer_ID,Units_Sold,Unit_Price_INR,Discount_Pct,Gross_Revenue_INR,Discount_Amount_INR,Net_Revenue_INR,COGS_INR,Gross_Profit_INR,Gross_Margin_Pct,RnD_Spend_INR,Marketing_Spend_INR,Clinical_Trial_Spend_INR,Patient_Count,Adverse_Events,Compliance_Rate_Pct
LS00335,2024-07-24,2024,Q3,July,7,Respiratory,Asthma Drug L,Inhaler,Maharashtra,Corporate Hospital,Phase 1,Rep_007,CUST_0116,433,2337.99,0.219,1012351.05,221704.88,790646.17,188943.24,601702.93,76.1,150161.88,117318.5,18916.34,3223,66,91.89
LS00336,2023-08-09,2023,Q3,August,8,Cardiology,BP Drug D,Capsule,Gujarat,Specialty Clinic,Phase 1,Rep_026,CUST_0078,246,2519.85,0.074,619882.79,45871.33,574011.46,229930.55,344080.91,59.94,120366.69,80572.59,38090.19,3750,11,90.79
LS00337,2024-07-12,2024,Q3,July,7,Cardiology,Heart Drug C,Tablet,Tamil Nadu,Specialty Clinic,Approved,Rep_027,CUST_0083,22,3795.39,0.148,83498.51,12357.78,71140.73,24972.69,46168.04,64.9,10404.41,6791.69,3201.92,1393,7,74.37
LS00338,2024-02-26,2024,Q1,February,2,Respiratory,COPD Drug K,Inhaler,West Bengal,Government Hospital,Phase 2,Rep_034,CUST_0182,382,3153.23,0.128,1204533.07,154180.23,1050352.84,428481.92,621870.92,59.21,177749.34,92494.81,101701.5,2795,72,94.65
LS00339,2022-04-16,2022,Q2,April,4,Cardiology,Heart Drug C,Tablet,Tamil Nadu,Retail Pharmacy,Phase 3,Rep_050,CUST_0183,224,3958.16,0.183,886627.48,162252.83,724374.65,297451.32,426923.33,58.94,114119.05,49307.89,79575.59,1711,0,88.19
LS00340,2022-01-12,2022,Q1,January,1,Oncology,Immunotherapy Drug A,Tablet,Rajasthan,Specialty Clinic,Market,Rep_032,CUST_0140,321,13935.14,0.059,4473178.64,263917.54,4209261.1,1352549.07,2856712.03,67.87,765422.81,383106.47,117608.82,4966,1,78.36
LS00341,2022-04-23,2022,Q2,April,4,Neurology,Alzheimer Drug E,Tablet,Delhi NCR,Government Hospital,Phase 2,Rep_012,CUST_0038,344,9069.71,0.036,3119979.04,112319.25,3007659.79,564789.49,2442870.3,81.22,586950.98,331830.73,159740.15,768,1,74.83
LS00342,2022-12-30,2022,Q4,December,12,Cardiology,Heart Drug C,Tablet,Gujarat,Corporate Hospital,Phase 1,Rep_043,CUST_0178,243,4514.16,0.09,1096941.33,98724.72,998216.61,188265.26,809951.35,81.14,219514.38,82135.44,109557.25,604,13,93.93
LS00343,2023-07-17,2023,Q3,July,7,Neurology,Alzheimer Drug E,Tablet,Rajasthan,Retail Pharmacy,Market,Rep_008,CUST_0178,178,9577.1,0.131,1704723.85,223318.82,1481405.03,514046.18,967358.85,65.3,295639.54,90262.34,137730.45,4383,22,84.58
LS00344,2023-06-16,2023,Q2,June,6,Respiratory,Asthma Drug L,Inhaler,Gujarat,Specialty Clinic,Market,Rep_039,CUST_0082,279,2147.34,0.156,599107.83,93460.82,505647.01,203525.6,302121.41,59.75,101057.45,50382.51,46983.95,4127,63,93.01
LS00345,2022-02-19,2022,Q1,February,2,Cardiology,BP Drug D,Capsule,Gujarat,Retail Pharmacy,Phase 2,Rep_001,CUST_0031,248,2905.39,0.029,720535.98,20895.54,699640.44,268337.82,431302.62,61.65,156679.83,104875.19,42960.8,2784,44,86.57
LS00346,2023-09-23,2023,Q3,September,9,Oncology,Immunotherapy Drug A,Tablet,Delhi NCR,Online,Phase 3,Rep_017,CUST_0018,163,12525.09,0.081,2041589.03,165368.71,1876220.32,340480.52,1535739.8,81.85,392427.71,157857.97,173437.18,288,2,77.04
LS00347,2022-10-06,2022,Q4,October,10,Respiratory,COPD Drug K,Inhaler,Rajasthan,Specialty Clinic,Phase 3,Rep_003,CUST_0166,256,2600.19,0.115,665647.63,76549.48,589098.15,228366.16,360731.99,61.23,139304.46,56698.93,59744.37,508,9,86.69
LS00348,2023-11-11,2023,Q4,November,11,Diabetes,GLP-1 Drug I,Injection,Maharashtra,Retail Pharmacy,Phase 2,Rep_037,CUST_0176,419,7311.56,0.199,3063545.14,609645.48,2453899.66,480697.18,1973202.48,80.41,342097.26,329003.94,132302.59,3123,80,85.89
LS00349,2023-09-24,2023,Q3,September,9,Diabetes,Insulin Analog J,Pen,Telangana,Retail Pharmacy,Phase 2,Rep_039,CUST_0030,371,3764.98,0.177,1396806.05,247234.67,1149571.38,281828.21,867743.17,75.48,150920.0,158301.58,65707.61,2529,27,85.65
LS00350,2022-07-09,2022,Q3,July,7,Oncology,Targeted Therapy B,Injection,West Bengal,Government Hospital,Phase 2,Rep_050,CUST_0052,237,18032.37,0.2,4273672.01,854734.4,3418937.61,1357965.75,2060971.86,60.28,478754.21,287230.39,233674.79,4339,79,92.16
LS00351,2024-07-29,2024,Q3,July,7,Oncology,Targeted Therapy B,Injection,Tamil Nadu,Retail Pharmacy,Phase 1,Rep_047,CUST_0010,208,19153.86,0.131,3984002.44,521904.32,3462098.12,626592.57,2835505.55,81.9,835071.41,410969.16,274990.15,763,10,84.14
LS00352,2023-10-02,2023,Q4,October,10,Oncology,Targeted Therapy B,Injection,Gujarat,Government Hospital,Phase 3,Rep_037,CUST_0195,337,20117.53,0.08,6779608.34,542368.67,6237239.67,1410931.93,4826307.74,77.38,972787.59,510923.36,399879.18,1013,8,75.88
LS00353,2022-07-29,2022,Q3,July,7,Oncology,Targeted Therapy B,Injection,Maharashtra,Corporate Hospital,Phase 3,Rep_036,CUST_0132,115,18229.66,0.137,2096410.33,287208.22,1809202.11,443349.51,1365852.6,75.49,438959.68,235920.47,140047.25,1453,4,80.1
LS00354,2024-08-22,2024,Q3,August,8,Diabetes,GLP-1 Drug I,Injection,Rajasthan,Government Hospital,Phase 3,Rep_009,CUST_0008,472,6842.22,0.026,3229526.46,83967.69,3145558.77,606815.94,2538742.83,80.71,551858.55,213578.09,250424.65,4905,114,88.02
LS00355,2024-08-11,2024,Q3,August,8,Neurology,Parkinson Drug F,Patch,Delhi NCR,Corporate Hospital,Phase 2,Rep_006,CUST_0194,300,6404.68,0.203,1921403.34,390044.88,1531358.46,613654.19,917704.27,59.93,276985.79,146334.19,135445.28,3862,60,78.02
LS00356,2023-11-08,2023,Q4,November,11,Cardiology,Heart Drug C,Tablet,Gujarat,Online,Market,Rep_026,CUST_0047,413,4654.6,0.081,1922348.73,155710.25,1766638.48,524694.48,1241944.0,70.3,227008.59,108274.99,119893.29,1449,18,91.97
LS00357,2022-08-08,2022,Q3,August,8,Diabetes,Insulin Analog J,Pen,Tamil Nadu,Corporate Hospital,Approved,Rep_007,CUST_0104,176,3457.27,0.018,608480.02,10952.64,597527.38,150880.65,446646.73,74.75,107511.15,65162.51,26206.07,2046,35,76.13
LS00358,2024-06-01,2024,Q2,June,6,Infectious Disease,Antiviral Drug G,Tablet,Karnataka,Online,Market,Rep_014,CUST_0178,411,3546.59,0.142,1457648.84,206986.14,1250662.7,327833.96,922828.74,73.79,262935.96,84180.29,108758.28,4753,124,74.97
LS00359,2022-12-27,2022,Q4,December,12,Infectious Disease,Antibiotic H,Injection,West Bengal,Corporate Hospital,Phase 1,Rep_007,CUST_0114,167,2046.18,0.017,341711.57,5809.1,335902.47,69229.07,266673.4,79.39,75856.41,42704.74,19445.76,4099,82,89.16
LS00360,2022-01-01,2022,Q1,January,1,Cardiology,BP Drug D,Capsule,Tamil Nadu,Corporate Hospital,Phase 3,Rep_049,CUST_0163,397,2503.25,0.037,993789.97,36770.23,957019.74,294284.91,662734.83,69.25,163361.11,103160.16,37866.08,2643,38,86.83
LS00361,2024-11-11,2024,Q4,November,11,Infectious Disease,Antiviral Drug G,Tablet,West Bengal,Government Hospital,Phase 3,Rep_038,CUST_0003,216,3423.3,0.213,739433.27,157499.29,581933.98,113464.63,468469.35,80.5,137999.73,85422.06,11687.75,4637,91,74.85
LS00362,2024-03-18,2024,Q1,March,3,Oncology,Immunotherapy Drug A,Tablet,Delhi NCR,Specialty Clinic,Phase 3,Rep_045,CUST_0152,330,11817.98,0.096,3899932.55,374393.52,3525539.03,957450.42,2568088.61,72.84,672903.57,409839.53,237928.55,1591,35,82.0
LS00363,2022-10-03,2022,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Tamil Nadu,Online,Approved,Rep_043,CUST_0033,15,2701.72,0.004,40525.86,162.1,40363.76,14253.31,26110.45,64.69,7397.51,3781.02,4804.17,743,4,88.7
LS00364,2024-11-09,2024,Q4,November,11,Infectious Disease,Antibiotic H,Injection,Telangana,Corporate Hospital,Approved,Rep_012,CUST_0117,227,1828.11,0.113,414980.29,46892.77,368087.52,97643.95,270443.57,73.47,53060.86,40657.96,28634.95,1989,45,85.04
LS00365,2024-09-16,2024,Q3,September,9,Diabetes,GLP-1 Drug I,Injection,West Bengal,Government Hospital,Market,Rep_003,CUST_0146,370,6243.73,0.145,2310179.46,334976.02,1975203.44,811447.27,1163756.17,58.92,257582.73,242986.66,143480.37,2339,59,85.44
LS00366,2022-06-09,2022,Q2,June,6,Diabetes,Insulin Analog J,Pen,Karnataka,Retail Pharmacy,Approved,Rep_031,CUST_0162,360,3536.36,0.2,1273090.11,254618.02,1018472.09,259710.31,758761.78,74.5,129204.04,85912.82,99660.26,3890,58,85.33
LS00367,2023-08-16,2023,Q3,August,8,Diabetes,Insulin Analog J,Pen,West Bengal,Specialty Clinic,Phase 1,Rep_023,CUST_0076,95,2926.03,0.231,277973.11,64211.79,213761.32,76924.59,136836.73,64.01,45853.15,22737.93,5588.1,3926,74,76.4
LS00368,2024-09-19,2024,Q3,September,9,Respiratory,COPD Drug K,Inhaler,Gujarat,Corporate Hospital,Market,Rep_002,CUST_0074,52,2575.33,0.019,133917.4,2544.43,131372.97,48358.79,83014.18,63.19,20069.41,14658.57,6243.07,2154,1,91.28
LS00369,2023-06-20,2023,Q2,June,6,Cardiology,Heart Drug C,Tablet,Tamil Nadu,Specialty Clinic,Approved,Rep_024,CUST_0045,410,4452.98,0.121,1825720.3,220912.16,1604808.14,596746.75,1008061.39,62.82,372414.79,135260.93,45640.98,1238,9,93.78
LS00370,2022-12-09,2022,Q4,December,12,Infectious Disease,Antiviral Drug G,Tablet,Delhi NCR,Specialty Clinic,Approved,Rep_047,CUST_0164,117,3172.31,0.21,371160.78,77943.76,293217.02,56602.08,236614.94,80.7,45264.33,38690.9,7404.41,3851,51,84.38
LS00371,2024-03-09,2024,Q1,March,3,Respiratory,Asthma Drug L,Inhaler,Delhi NCR,Specialty Clinic,Phase 1,Rep_044,CUST_0181,252,1950.45,0.133,491514.37,65371.41,426142.96,121167.89,304975.07,71.57,67135.84,55283.91,24801.69,2636,67,89.75
LS00372,2023-07-13,2023,Q3,July,7,Oncology,Targeted Therapy B,Injection,West Bengal,Specialty Clinic,Phase 2,Rep_040,CUST_0167,181,16759.76,0.201,3033516.75,609736.87,2423779.88,584815.77,1838964.11,75.87,474922.67,232951.57,212151.3,2030,46,89.47
LS00373,2022-01-22,2022,Q1,January,1,Diabetes,GLP-1 Drug I,Injection,West Bengal,Retail Pharmacy,Phase 1,Rep_021,CUST_0141,354,5541.53,0.017,1961701.1,33348.92,1928352.18,537431.18,1390921.0,72.13,363078.55,228606.06,106351.79,2370,32,77.02
LS00374,2023-03-21,2023,Q1,March,3,Diabetes,Insulin Analog J,Pen,Karnataka,Government Hospital,Phase 2,Rep_039,CUST_0169,496,3501.37,0.03,1736680.85,52100.43,1684580.42,690460.46,994119.96,59.01,221067.87,186093.2,97024.83,4687,47,95.3
LS00375,2024-07-17,2024,Q3,July,7,Neurology,Alzheimer Drug E,Tablet,Gujarat,Specialty Clinic,Approved,Rep_043,CUST_0020,482,10911.46,0.192,5259321.32,1009789.69,4249531.63,1470903.8,2778627.83,65.39,878740.66,539741.35,194346.63,656,8,92.2
LS00376,2022-12-31,2022,Q4,December,12,Infectious Disease,Antiviral Drug G,Tablet,West Bengal,Government Hospital,Phase 1,Rep_017,CUST_0068,235,2699.54,0.245,634392.04,155426.05,478965.99,109281.16,369684.83,77.18,81923.53,54864.75,14772.77,4478,110,77.68
LS00377,2022-05-25,2022,Q2,May,5,Infectious Disease,Antibiotic H,Injection,Gujarat,Government Hospital,Phase 2,Rep_003,CUST_0019,302,1922.87,0.194,580708.06,112657.36,468050.7,86357.02,381693.68,81.55,86449.52,53959.94,9401.62,359,10,82.15
LS00378,2024-11-21,2024,Q4,November,11,Respiratory,Asthma Drug L,Inhaler,West Bengal,Specialty Clinic,Approved,Rep_037,CUST_0001,372,2377.14,0.123,884297.56,108768.6,775528.96,220757.3,554771.66,71.53,178159.47,99340.38,76419.2,4474,57,72.09
LS00379,2024-03-31,2024,Q1,March,3,Oncology,Targeted Therapy B,Injection,West Bengal,Online,Phase 2,Rep_044,CUST_0078,38,18714.27,0.24,711142.32,170674.16,540468.16,109044.9,431423.26,79.82,102419.48,78958.37,15157.8,3815,97,91.93
LS00380,2023-09-05,2023,Q3,September,9,Cardiology,Heart Drug C,Tablet,Maharashtra,Specialty Clinic,Phase 1,Rep_043,CUST_0049,366,4061.53,0.027,1486520.7,40136.06,1446384.64,499468.75,946915.89,65.47,265043.42,200355.25,92276.99,1602,8,72.93
LS00381,2023-09-23,2023,Q3,September,9,Respiratory,Asthma Drug L,Inhaler,Delhi NCR,Specialty Clinic,Market,Rep_025,CUST_0017,265,2121.38,0.209,562166.29,117492.75,444673.54,127992.05,316681.49,71.22,110927.54,23880.87,11386.06,400,6,75.07
LS00382,2022-03-17,2022,Q1,March,3,Infectious Disease,Antibiotic H,Injection,Tamil Nadu,Corporate Hospital,Phase 1,Rep_015,CUST_0019,386,1606.46,0.163,620093.12,101075.18,519017.94,152120.38,366897.56,70.69,124223.04,28328.09,46778.92,1119,0,76.48
LS00383,2022-05-11,2022,Q2,May,5,Neurology,Alzheimer Drug E,Tablet,Karnataka,Specialty Clinic,Market,Rep_040,CUST_0044,428,10404.79,0.029,4453250.39,129144.26,4324106.13,1395798.01,2928308.12,67.72,864958.34,243494.79,174106.3,2813,51,80.43
LS00384,2022-04-04,2022,Q2,April,4,Diabetes,GLP-1 Drug I,Injection,Tamil Nadu,Online,Market,Rep_014,CUST_0196,313,5863.22,0.016,1835188.77,29363.02,1805825.75,443753.52,1362072.23,75.43,394539.54,120638.34,102918.95,1401,28,78.33
LS00385,2024-02-10,2024,Q1,February,2,Oncology,Immunotherapy Drug A,Tablet,Tamil Nadu,Government Hospital,Approved,Rep_041,CUST_0157,408,11216.58,0.22,4576363.1,1006799.88,3569563.22,711676.05,2857887.17,80.06,431699.83,509068.6,323667.02,4913,72,82.82
LS00386,2023-07-09,2023,Q3,July,7,Respiratory,Asthma Drug L,Inhaler,Tamil Nadu,Retail Pharmacy,Phase 3,Rep_010,CUST_0164,277,2068.76,0.06,573047.64,34382.86,538664.78,119525.27,419139.51,77.81,113075.2,59052.31,49406.27,771,20,93.49
LS00387,2023-01-29,2023,Q1,January,1,Neurology,Parkinson Drug F,Patch,Telangana,Government Hospital,Phase 2,Rep_036,CUST_0061,70,8251.06,0.244,577574.45,140928.17,436646.28,143456.22,293190.06,67.15,101369.63,64919.79,30894.5,3852,98,88.29
LS00388,2024-08-29,2024,Q3,August,8,Neurology,Alzheimer Drug E,Tablet,Maharashtra,Retail Pharmacy,Approved,Rep_008,CUST_0039,264,8577.52,0.168,2264466.04,380430.29,1884035.75,358621.96,1525413.79,80.97,384026.6,147908.96,119574.41,2788,78,92.93
LS00389,2022-11-20,2022,Q4,November,11,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Government Hospital,Phase 3,Rep_035,CUST_0046,412,10733.99,0.129,4422405.77,570490.34,3851915.43,758851.53,3093063.9,80.3,580056.01,363937.02,300357.64,3482,25,91.42
LS00390,2023-05-01,2023,Q2,May,5,Cardiology,BP Drug D,Capsule,Karnataka,Online,Market,Rep_015,CUST_0026,387,2726.58,0.05,1055186.53,52759.33,1002427.2,394883.78,607543.42,60.61,129873.33,108772.6,25495.67,3620,18,77.62
LS00391,2024-07-26,2024,Q3,July,7,Infectious Disease,Antibiotic H,Injection,Tamil Nadu,Specialty Clinic,Approved,Rep_024,CUST_0035,378,1634.84,0.09,617970.9,55617.38,562353.52,137622.91,424730.61,75.53,92038.08,29922.53,43226.19,2348,17,74.89
LS00392,2023-03-27,2023,Q1,March,3,Infectious Disease,Antibiotic H,Injection,Telangana,Retail Pharmacy,Market,Rep_049,CUST_0088,463,1689.39,0.039,782186.28,30505.26,751681.02,278644.92,473036.1,62.93,183304.05,105654.64,58489.91,4578,58,74.25
LS00393,2023-07-26,2023,Q3,July,7,Infectious Disease,Antibiotic H,Injection,Delhi NCR,Corporate Hospital,Phase 1,Rep_031,CUST_0119,17,1924.21,0.184,32711.56,6018.93,26692.63,6384.8,20307.83,76.08,4338.85,2881.38,2914.36,4897,38,95.76
LS00394,2024-10-29,2024,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Maharashtra,Government Hospital,Approved,Rep_031,CUST_0188,27,3030.9,0.099,81834.27,8101.59,73732.68,27600.5,46132.18,62.57,15525.52,4409.21,5126.52,730,17,91.58
LS00395,2022-07-05,2022,Q3,July,7,Cardiology,BP Drug D,Capsule,Tamil Nadu,Online,Approved,Rep_019,CUST_0062,18,2783.02,0.076,50094.32,3807.17,46287.15,16144.64,30142.51,65.12,10716.86,5773.33,1038.75,3776,59,92.07
LS00396,2022-01-03,2022,Q1,January,1,Cardiology,Heart Drug C,Tablet,West Bengal,Specialty Clinic,Phase 1,Rep_046,CUST_0163,450,4360.4,0.096,1962181.95,188369.47,1773812.48,613349.15,1160463.33,65.42,335285.4,141300.13,169024.46,4493,53,92.48
LS00397,2024-01-16,2024,Q1,January,1,Diabetes,Insulin Analog J,Pen,West Bengal,Government Hospital,Phase 2,Rep_033,CUST_0173,464,2942.59,0.096,1365363.54,131074.9,1234288.64,360023.1,874265.54,70.83,154673.23,106942.84,104688.99,598,17,90.44
LS00398,2024-09-06,2024,Q3,September,9,Cardiology,Heart Drug C,Tablet,West Bengal,Retail Pharmacy,Approved,Rep_035,CUST_0030,387,4753.33,0.145,1839537.31,266732.91,1572804.4,645140.61,927663.79,58.98,231631.96,195816.78,66912.95,2939,34,85.09
LS00399,2024-07-15,2024,Q3,July,7,Neurology,Alzheimer Drug E,Tablet,Maharashtra,Government Hospital,Phase 1,Rep_024,CUST_0089,258,9504.13,0.207,2452066.26,507577.72,1944488.54,569422.71,1375065.83,70.72,367795.31,257718.43,213787.03,3752,79,81.57
LS00400,2023-01-02,2023,Q1,January,1,Cardiology,BP Drug D,Capsule,Rajasthan,Government Hospital,Phase 1,Rep_006,CUST_0101,157,3184.94,0.019,500034.87,9500.66,490534.21,107693.79,382840.42,78.05,66007.85,31784.36,17193.13,1723,33,96.75
LS00401,2023-12-12,2023,Q4,December,12,Neurology,Alzheimer Drug E,Tablet,Telangana,Corporate Hospital,Phase 3,Rep_009,CUST_0122,225,9340.0,0.161,2101500.26,338341.54,1763158.72,440726.26,1322432.46,75.0,226007.74,241869.0,76226.3,4306,85,82.7
LS00402,2024-12-21,2024,Q4,December,12,Respiratory,COPD Drug K,Inhaler,West Bengal,Specialty Clinic,Phase 3,Rep_038,CUST_0171,441,2942.17,0.115,1297495.99,149212.04,1148283.95,363018.95,785265.0,68.39,271886.83,92608.53,113596.02,1907,30,81.67
LS00403,2022-12-07,2022,Q4,December,12,Oncology,Immunotherapy Drug A,Tablet,Tamil Nadu,Online,Phase 1,Rep_019,CUST_0117,326,14090.49,0.178,4593500.93,817643.17,3775857.76,938146.52,2837711.24,75.15,930812.34,505712.59,337130.96,1307,10,78.19
LS00404,2023-01-13,2023,Q1,January,1,Neurology,Parkinson Drug F,Patch,Tamil Nadu,Specialty Clinic,Phase 1,Rep_017,CUST_0095,115,7334.97,0.009,843521.83,7591.7,835930.13,214053.71,621876.42,74.39,137677.79,72969.59,61847.68,1381,34,79.84
LS00405,2022-11-16,2022,Q4,November,11,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Retail Pharmacy,Approved,Rep_030,CUST_0082,12,3537.24,0.137,42446.88,5815.22,36631.66,11054.64,25577.02,69.82,7478.05,2914.26,4014.75,4749,37,92.79
LS00406,2022-08-28,2022,Q3,August,8,Neurology,Parkinson Drug F,Patch,Karnataka,Specialty Clinic,Phase 3,Rep_003,CUST_0036,167,6173.56,0.154,1030984.27,158771.58,872212.69,203127.48,669085.21,76.71,145189.54,72076.73,70487.97,1648,37,85.69
LS00407,2022-06-28,2022,Q2,June,6,Cardiology,BP Drug D,Capsule,Maharashtra,Government Hospital,Approved,Rep_035,CUST_0115,272,2711.32,0.123,737477.91,90709.78,646768.13,210045.23,436722.9,67.52,120623.72,35963.39,56059.69,3306,18,90.62
LS00408,2023-12-08,2023,Q4,December,12,Neurology,Parkinson Drug F,Patch,Telangana,Online,Phase 2,Rep_001,CUST_0073,189,6785.46,0.111,1282452.76,142352.26,1140100.5,358730.25,781370.25,68.54,168780.9,158223.7,107343.62,3454,102,83.51
LS00409,2022-06-26,2022,Q2,June,6,Respiratory,Asthma Drug L,Inhaler,Telangana,Specialty Clinic,Phase 3,Rep_009,CUST_0151,83,1915.9,0.119,159020.01,18923.38,140096.63,54386.38,85710.25,61.18,34780.81,7931.09,16252.54,3128,11,72.17
LS00410,2022-10-08,2022,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Tamil Nadu,Corporate Hospital,Approved,Rep_030,CUST_0182,112,2807.99,0.095,314494.43,29876.97,284617.46,89064.79,195552.67,68.71,35716.72,37747.34,29446.1,2539,63,86.54
LS00411,2023-09-07,2023,Q3,September,9,Cardiology,BP Drug D,Capsule,Maharashtra,Government Hospital,Phase 3,Rep_010,CUST_0068,499,2918.07,0.159,1456115.12,231522.3,1224592.82,256922.59,967670.23,79.02,252962.61,96459.83,46457.66,2054,1,75.1
LS00412,2024-09-11,2024,Q3,September,9,Infectious Disease,Antibiotic H,Injection,Karnataka,Corporate Hospital,Phase 2,Rep_048,CUST_0093,299,1765.48,0.064,527877.62,33784.17,494093.45,170274.03,323819.42,65.54,121869.95,65135.39,28321.55,4762,4,93.98
LS00413,2022-10-05,2022,Q4,October,10,Diabetes,Insulin Analog J,Pen,Maharashtra,Retail Pharmacy,Phase 2,Rep_021,CUST_0119,192,3056.58,0.068,586862.41,39906.64,546955.77,153521.38,393434.39,71.93,130489.21,46818.56,26792.97,4388,19,85.36
LS00414,2023-09-09,2023,Q3,September,9,Oncology,Targeted Therapy B,Injection,Tamil Nadu,Corporate Hospital,Approved,Rep_021,CUST_0081,148,19001.4,0.172,2812206.62,483699.54,2328507.08,472686.98,1855820.1,79.7,455004.4,308134.79,49573.37,4294,72,81.7
LS00415,2022-11-13,2022,Q4,November,11,Infectious Disease,Antiviral Drug G,Tablet,West Bengal,Retail Pharmacy,Phase 1,Rep_007,CUST_0056,267,2840.64,0.047,758449.69,35647.14,722802.55,285719.23,437083.32,60.47,144376.69,96235.1,52450.37,4408,29,82.85
LS00416,2023-10-01,2023,Q4,October,10,Oncology,Targeted Therapy B,Injection,Tamil Nadu,Government Hospital,Phase 1,Rep_031,CUST_0090,363,17257.87,0.204,6264606.9,1277979.81,4986627.09,1962408.96,3024218.13,60.65,985827.87,630104.99,270297.69,2545,3,91.36
LS00417,2023-09-22,2023,Q3,September,9,Cardiology,BP Drug D,Capsule,Tamil Nadu,Retail Pharmacy,Phase 2,Rep_045,CUST_0059,74,2556.27,0.245,189163.72,46345.11,142818.61,40268.17,102550.44,71.8,31304.85,8736.53,3124.96,4017,96,83.21
LS00418,2024-08-18,2024,Q3,August,8,Oncology,Targeted Therapy B,Injection,Maharashtra,Corporate Hospital,Phase 2,Rep_038,CUST_0016,70,20206.06,0.011,1414424.07,15558.66,1398865.41,353066.63,1045798.78,74.76,169731.91,83442.83,45294.36,4979,52,87.28
LS00419,2023-07-23,2023,Q3,July,7,Cardiology,Heart Drug C,Tablet,West Bengal,Government Hospital,Phase 1,Rep_006,CUST_0038,495,4300.49,0.088,2128740.92,187329.2,1941411.72,747896.13,1193515.59,61.48,430031.0,216070.67,136851.9,609,3,93.31
LS00420,2022-01-09,2022,Q1,January,1,Diabetes,GLP-1 Drug I,Injection,Delhi NCR,Retail Pharmacy,Phase 2,Rep_019,CUST_0044,381,5717.44,0.054,2178343.55,117630.55,2060713.0,620288.76,1440424.24,69.9,436888.24,178553.16,162668.68,3651,86,96.9
LS00421,2023-04-12,2023,Q2,April,4,Neurology,Parkinson Drug F,Patch,Telangana,Specialty Clinic,Phase 1,Rep_014,CUST_0132,218,6363.75,0.246,1387296.68,341274.98,1046021.7,219316.96,826704.74,79.03,140523.71,66517.81,100655.91,2411,71,90.78
LS00422,2024-07-24,2024,Q3,July,7,Neurology,Parkinson Drug F,Patch,Rajasthan,Government Hospital,Approved,Rep_025,CUST_0073,317,7710.14,0.172,2444113.35,420387.5,2023725.85,772783.28,1250942.57,61.81,302270.87,183609.05,239803.89,3555,24,94.28
LS00423,2024-10-03,2024,Q4,October,10,Respiratory,COPD Drug K,Inhaler,West Bengal,Retail Pharmacy,Phase 2,Rep_001,CUST_0173,354,2556.5,0.11,905000.84,99550.09,805450.75,272283.9,533166.85,66.19,105554.94,51820.09,48377.33,4887,26,91.28
LS00424,2024-04-07,2024,Q2,April,4,Oncology,Targeted Therapy B,Injection,West Bengal,Retail Pharmacy,Market,Rep_022,CUST_0052,72,16557.5,0.106,1192139.72,126366.81,1065772.91,319504.25,746268.66,70.02,233858.51,134923.88,84585.06,3328,45,84.37
LS00425,2024-07-20,2024,Q3,July,7,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Corporate Hospital,Phase 2,Rep_018,CUST_0038,65,2748.64,0.122,178661.39,21796.69,156864.7,36925.52,119939.18,76.46,38041.63,8309.49,14710.75,608,15,89.63
